sample__uid,taxid,name,cn_name,rankcode,reads_accum,rpm,abd,amplicon_reads,dup_accum,cov_length,ref_length,coverage,rank,parent_ratio,labels
RTI-T05-H15-tNGS-Ts15-20250303,589436,Prevotella fusca,褐色普雷沃菌,S,3,0.709986577,1.87955E-06,0,1,0,757,0,3,0.011,misclassified
RTI-T05-H15-tNGS-Ts15-20250303,1177574,Prevotella jejuni,空肠普雷沃菌,S,1,0.236662192,6.26517E-07,0,0,0,41946,0,5,0.004,misclassified
RTI-T05-H15-tNGS-Ts15-20250303,52228,Hallella,Hallella,G,37,8.75650111,2.31811E-05,,4,,,,16/42,0.012,misclassified
RTI-T05-H15-tNGS-Ts15-20250303,1703337,Hallella colorans,,S,37,8.75650111,2.31811E-05,18,4,328,564,0.581560284,1,100,misclassified
RTI-T05-H15-tNGS-Ts15-20250303,2974257,Hoylesella,Hoylesella,G,290005,68633.21904,0.181692935,,274044,,,,1/42,91.16,
RTI-T05-H15-tNGS-Ts15-20250303,840,Hoylesella loescheii,洛氏普雷沃菌,S,3,0.709986577,1.87955E-06,,0,,,,3,0.001,misclassified
RTI-T05-H15-tNGS-Ts15-20250303,28127,Hoylesella buccalis,口颊普雷沃氏菌,S,1078,255.1218432,0.000675385,964,564,483,694,0.695965418,2,0.372,misclassified
RTI-T05-H15-tNGS-Ts15-20250303,386414,Hoylesella timonensis,提蒙类普雷沃菌,S,288867,68363.89747,0.18097996,256595,273462,732,849,0.862190813,1,99.627,
RTI-T05-H15-tNGS-Ts15-20250303,1279,Staphylococcus,葡萄球菌属,G,1,0.236662192,6.26517E-07,,0,,,,33/42,100,
RTI-T05-H15-tNGS-Ts15-20250303,1282,Staphylococcus epidermidis,表皮葡萄球菌,S,1,0.236662192,6.26517E-07,1,0,50,4315,0.011587486,1,100,
RTI-T05-H15-tNGS-Ts15-20250303,1329200,Fictibacillus,假芽胞杆菌属,G,1,0.236662192,6.26517E-07,,0,,,,33/42,100,
RTI-T05-H15-tNGS-Ts15-20250303,1378,Gemella,孪生球菌属,G,5315,1257.859551,0.003329936,,3843,,,,9/42,100,
RTI-T05-H15-tNGS-Ts15-20250303,502393,Gemella asaccharolytica,不解糖卟啉孪生球菌,S,5315,1257.859551,0.003329936,1315,3843,200,200,1,1,100,
RTI-T05-H15-tNGS-Ts15-20250303,1243,Leuconostoc,明串珠菌属,G,2,0.473324384,1.25303E-06,,0,,,,28/42,0.355,misclassified
RTI-T05-H15-tNGS-Ts15-20250303,1511761,Leuconostoc suionicum,,S,1,0.236662192,6.26517E-07,1,0,0,567,0,1,100,misclassified
RTI-T05-H15-tNGS-Ts15-20250303,1578,Lactobacillus,乳杆菌属,G,561,132.7674898,0.000351476,,137,,,,13/42,99.645,
RTI-T05-H15-tNGS-Ts15-20250303,47770,Lactobacillus crispatus,卷曲乳杆菌,S,1,0.236662192,6.26517E-07,0,0,0,1057,0,2,0.178,"misclassified,hopping"
RTI-T05-H15-tNGS-Ts15-20250303,147802,Lactobacillus iners,惰性乳杆菌,S,560,132.5308276,0.000350849,559,137,783,787,0.994917408,1,99.822,
RTI-T05-H15-tNGS-Ts15-20250303,1375,Aerococcus,气球菌属,G,2322,549.5296102,0.001454771,,1252,,,,11/42,100,
RTI-T05-H15-tNGS-Ts15-20250303,87541,Aerococcus christensenii,柯氏气球菌,S,2322,549.5296102,0.001454771,,1252,,,,1,100,
RTI-T05-H15-tNGS-Ts15-20250303,44258,Caloramator,Caloramator,G,7,1.656635345,4.38562E-06,,5,,,,19/42,100,
RTI-T05-H15-tNGS-Ts15-20250303,515264,Caloramator australicus,,S,7,1.656635345,4.38562E-06,,5,,,,1,100,
RTI-T05-H15-tNGS-Ts15-20250303,1637257,Mageeibacillus,Mageeibacillus,G,5,1.183310961,3.13258E-06,,0,,,,23/42,100,
RTI-T05-H15-tNGS-Ts15-20250303,884684,Mageeibacillus indolicus,Mageeibacillus indolicus,S,5,1.183310961,3.13258E-06,0,0,0,455,0,1,100,
RTI-T05-H15-tNGS-Ts15-20250303,906,Megasphaera,巨球形菌属,G,9921,2347.925609,0.006215671,,7529,,,,7/42,49.043,
RTI-T05-H15-tNGS-Ts15-20250303,1000568,Megasphaera sp. UPII 199-6,巨球形菌UPII 199-6,S,19,4.496581651,1.19038E-05,,1,,,,1,0.226,misclassified
RTI-T05-H15-tNGS-Ts15-20250303,29465,Veillonella,韦荣球菌属,G,822,194.536322,0.000514997,,305,,,,12/42,4.063,
RTI-T05-H15-tNGS-Ts15-20250303,29466,Veillonella parvula,小韦荣球菌,S,168,39.75924829,0.000105255,168,138,111,9876,0.011239368,2,20.438,
RTI-T05-H15-tNGS-Ts15-20250303,187328,Veillonella montpellierensis,Veillonella montpellierensis,S,654,154.7770737,0.000409742,62,167,77,77,1,1,79.562,
RTI-T05-H15-tNGS-Ts15-20250303,39948,Dialister,戴阿里斯特菌属,G,9486,2244.977555,0.005943136,,7182,,,,8/42,46.893,
RTI-T05-H15-tNGS-Ts15-20250303,309120,Dialister micraerophilus,Dialister micraerophilus,S,9486,2244.977555,0.005943136,9461,7182,782,962,0.812889813,1,100,
RTI-T05-H15-tNGS-Ts15-20250303,150022,Finegoldia,芬戈尔德菌属,G,1,0.236662192,6.26517E-07,,0,,,,33/42,3.448,
RTI-T05-H15-tNGS-Ts15-20250303,1260,Finegoldia magna,大芬戈尔德菌,S,1,0.236662192,6.26517E-07,1,0,50,1243,0.040225261,1,100,
RTI-T05-H15-tNGS-Ts15-20250303,162289,Peptoniphilus,嗜胨菌属,G,20,4.733243843,1.25303E-05,,0,,,,17/42,68.966,
RTI-T05-H15-tNGS-Ts15-20250303,33031,Peptoniphilus lacrimalis,泪嗜胨菌,S,5,1.183310961,3.13258E-06,0,0,0,75,0,2,25,
RTI-T05-H15-tNGS-Ts15-20250303,1756987,Peptoniphilus sp. KHD2,嗜胨菌KHD2,S,15,3.549932883,9.39775E-06,,0,,,,1,75,
RTI-T05-H15-tNGS-Ts15-20250303,165779,Anaerococcus,厌氧球菌属,G,2,0.473324384,1.25303E-06,,0,,,,28/42,6.897,
RTI-T05-H15-tNGS-Ts15-20250303,33036,Anaerococcus tetradius,四联厌氧球菌,S,2,0.473324384,1.25303E-06,0,0,0,151,0,1,100,
RTI-T05-H15-tNGS-Ts15-20250303,543311,Parvimonas,微单胞菌属,G,6,1.419973153,3.7591E-06,,0,,,,21/42,20.69,
RTI-T05-H15-tNGS-Ts15-20250303,33033,Parvimonas micra,微小微单胞菌,S,6,1.419973153,3.7591E-06,1,0,0,3000,0,1,100,
RTI-T05-H15-tNGS-Ts15-20250303,28263,Arcanobacterium,隐秘杆菌属,G,1,0.236662192,6.26517E-07,,0,,,,33/42,0.261,misclassified
RTI-T05-H15-tNGS-Ts15-20250303,1503041,Arcanobacterium pinnipediorum,,S,1,0.236662192,6.26517E-07,,0,,,,1,100,misclassified
RTI-T05-H15-tNGS-Ts15-20250303,2767327,Fannyhessea,Fannyhessea,G,382,90.40495741,0.000239329,,264,,,,14/42,99.739,
RTI-T05-H15-tNGS-Ts15-20250303,82135,Fannyhessea vaginae,阴道陌生菌,S,382,90.40495741,0.000239329,0,264,0,143,0,1,100,
RTI-T05-H15-tNGS-Ts15-20250303,2701,Gardnerella,加德纳菌属,G,226903,53699.36139,0.142158487,,209810,,,,2/42,100,
RTI-T05-H15-tNGS-Ts15-20250303,2702,Gardnerella vaginalis,阴道加德纳菌,S,207846,49189.28999,0.130218961,207463,194226,837,838,0.998806683,1,96.477,
RTI-T05-H15-tNGS-Ts15-20250303,1716,Corynebacterium,棒状杆菌属,G,2,0.473324384,1.25303E-06,,0,,,,28/42,100,
RTI-T05-H15-tNGS-Ts15-20250303,38303,Corynebacterium pseudogenitalium,假生殖器棒杆菌,S,2,0.473324384,1.25303E-06,,0,,,,1,100,
RTI-T05-H15-tNGS-Ts15-20250303,1827,Rhodococcus,红球菌属,G,7,1.656635345,4.38562E-06,,0,,,,19/42,100,
RTI-T05-H15-tNGS-Ts15-20250303,1912216,Cutibacterium,Cutibacterium,G,14,3.31327069,8.77123E-06,,1,,,,18/42,100,
RTI-T05-H15-tNGS-Ts15-20250303,1747,Cutibacterium acnes,痤疮丙酸杆菌,S,11,2.603284114,6.89168E-06,10,1,324,21927,0.014776303,1,78.571,
RTI-T05-H15-tNGS-Ts15-20250303,1574624,Cutibacterium namnetense,Cutibacterium namnetense,S,3,0.709986577,1.87955E-06,3,0,150,813,0.184501845,2,21.429,
RTI-T05-H15-tNGS-Ts15-20250303,1883,Streptomyces,链霉菌属,G,1,0.236662192,6.26517E-07,,0,,,,33/42,100,
RTI-T05-H15-tNGS-Ts15-20250303,447020,Adlercreutzia,Adlercreutzia,G,3,0.709986577,1.87955E-06,,0,,,,25/42,100,
RTI-T05-H15-tNGS-Ts15-20250303,2129,Ureaplasma,脲原体属,G,21966,5198.521713,0.013762063,,21003,,,,6/42,100,
RTI-T05-H15-tNGS-Ts15-20250303,2130,Ureaplasma urealyticum,解脲脲原体,S,21632,5119.476541,0.013552806,21632,20722,97,97,1,1,98.484,
RTI-T05-H15-tNGS-Ts15-20250303,134821,Ureaplasma parvum,微小脲原体,S,333,78.80850999,0.00020863,0,281,0,194,0,2,1.516,misclassified
RTI-T05-H15-tNGS-Ts15-20250303,2895509,Metamycoplasma,副支原体,G,42086,9960.16502,0.026367576,,39827,,,,4/42,100,
RTI-T05-H15-tNGS-Ts15-20250303,2098,Metamycoplasma hominis,人型支原体,S,42086,9960.16502,0.026367576,42036,39827,210,566,0.371024735,1,100,
RTI-T05-H15-tNGS-Ts15-20250303,10292,Herpesviridae,疱疹病毒科,F,11078,2621.743765,0.00694055,,10264,,,,,100,
RTI-T05-H15-tNGS-Ts15-20250303,10293,Alphaherpesvirinae,α疱疹病毒亚科,F1,123,29.10944964,7.70615E-05,,82,,,,,1.11,
RTI-T05-H15-tNGS-Ts15-20250303,10294,Simplexvirus,单纯疱疹病毒属,G,123,29.10944964,7.70615E-05,,82,,,,3月4日,100,
RTI-T05-H15-tNGS-Ts15-20250303,10298,Human alphaherpesvirus 1,人疱疹病毒1型,S1,123,29.10944964,7.70615E-05,123,82,131,135857,0.000964249,1,100,
RTI-T05-H15-tNGS-Ts15-20250303,10357,Betaherpesvirinae,β疱疹病毒亚科,F1,10955,2592.634315,0.006863489,,10182,,,,,98.89,
RTI-T05-H15-tNGS-Ts15-20250303,10358,Cytomegalovirus,巨细胞病毒属,G,10955,2592.634315,0.006863489,,10182,,,,2月4日,100,
RTI-T05-H15-tNGS-Ts15-20250303,10359,Human betaherpesvirus 5 (cytomegalovirus),人疱疹病毒5型(巨细胞病毒),S1,10955,2592.634315,0.006863489,10955,10182,157,1016,0.154527559,1,100,
RTI-T05-H15-tNGS-Ts15-20250303,333750,Alphapapillomavirus,甲型乳头瘤病毒属,G,720448,170502.803,0.451372604,,689183,,,,1月4日,100,
RTI-T05-H15-tNGS-Ts15-20250303,333754,Alphapapillomavirus 10,甲型乳头瘤病毒10,S,151544,35864.73525,0.094944826,,142800,,,,2,21.035,
RTI-T05-H15-tNGS-Ts15-20250303,10600,Human papillomavirus type 6b,,S1,17145,4057.573285,0.010741626,,16207,,,,,99.715,
RTI-T05-H15-tNGS-Ts15-20250303,31552,Human papillomavirus type 6,人乳头瘤病毒6型,S1,49,11.59644742,3.06993E-05,,17,,,,,0.285,
RTI-T05-H15-tNGS-Ts15-20250303,333767,Alphapapillomavirus 3,甲型乳头瘤病毒3,S,2,0.473324384,1.25303E-06,,1,,,,6,0,
RTI-T05-H15-tNGS-Ts15-20250303,337041,Alphapapillomavirus 9,甲型乳头瘤病毒9,S,15685,3712.046484,0.009826912,,14190,,,,4,2.177,
RTI-T05-H15-tNGS-Ts15-20250303,10587,Human papillomavirus type 35,人乳头瘤病毒35型,S1,1,0.236662192,6.26517E-07,,0,,,,,0.006,
RTI-T05-H15-tNGS-Ts15-20250303,10598,Human papillomavirus type 58,人乳头瘤病毒58型,S1,2,0.473324384,1.25303E-06,,0,,,,,0.013,
RTI-T05-H15-tNGS-Ts15-20250303,333760,Human papillomavirus type 16,人乳头瘤病毒16型,S1,15680,3710.863173,0.00982378,,14190,,,,,99.981,
RTI-T05-H15-tNGS-Ts15-20250303,337042,Alphapapillomavirus 7,甲型乳头瘤病毒7,S,1814,429.3052166,0.001136501,,1633,,,,5,0.252,
RTI-T05-H15-tNGS-Ts15-20250303,45240,Human papillomavirus type 68,人乳头瘤病毒68型,S1,1814,429.3052166,0.001136501,,1633,,,,,100,
RTI-T05-H15-tNGS-Ts15-20250303,338322,Human papillomavirus type 68a,,S2,3,0.709986577,1.87955E-06,,1,,,,,100,
RTI-T05-H15-tNGS-Ts15-20250303,337044,Alphapapillomavirus 5,甲型乳头瘤病毒5,S,523276,123839.6453,0.32784108,,503677,,,,1,72.633,
RTI-T05-H15-tNGS-Ts15-20250303,10595,Human papillomavirus type 51,人乳头瘤病毒51型,S1,521980,123532.9311,0.327029115,,502479,,,,,99.759,
RTI-T05-H15-tNGS-Ts15-20250303,129724,Human papillomavirus type 82,人乳头瘤病毒82型,S1,1262,298.6676865,0.000790664,,1184,,,,,0.241,
RTI-T05-H15-tNGS-Ts15-20250303,337050,Alphapapillomavirus 6,甲型乳头瘤病毒6,S,28122,6655.414168,0.017618899,,26881,,,,3,3.903,
RTI-T05-H15-tNGS-Ts15-20250303,10596,Human papillomavirus type 56,人乳头瘤病毒56型,S1,1,0.236662192,6.26517E-07,,0,,,,,0.004,
RTI-T05-H15-tNGS-Ts15-20250303,37119,Human papillomavirus type 66,人乳头瘤病毒66型,S1,316,74.78525273,0.000197979,,169,,,,,1.124,
RTI-T05-H15-tNGS-Ts15-20250303,333765,Human papillomavirus type 53,人乳头瘤病毒53型,S1,27799,6578.97228,0.017416534,,26710,,,,,98.873,
RTI-T05-H15-tNGS-Ts15-20250303,10241,Chordopoxvirinae,,F1,1,0.236662192,6.26517E-07,,0,,,,,100,
RTI-T05-H15-tNGS-Ts15-20250303,10278,Molluscipoxvirus,软疣痘病毒属,G,1,0.236662192,6.26517E-07,,0,,,,4月4日,100,
RTI-T05-H15-tNGS-Ts15-20250303,10279,Molluscum contagiosum virus,传染性软疣病毒,S,1,0.236662192,6.26517E-07,,0,,,,1,100,
RTI-T05-HPV16-plasmid-0-tNGS-A33-20250303,5073,Penicillium,青霉属,G,1,0.540743977,2.5294E-06,,0,,,,2月2日,100,
RTI-T05-HPV16-plasmid-0-tNGS-A33-20250303,55193,Malassezia,马拉色菌属,G,4,2.162975909,1.01176E-05,,0,,,,1月2日,100,
RTI-T05-HPV16-plasmid-0-tNGS-A33-20250303,76775,Malassezia restricta,限制马拉色菌,S,4,2.162975909,1.01176E-05,0,0,0,1296,0,1,100,
RTI-T05-HPV16-plasmid-0-tNGS-A33-20250303,543,Enterobacteriaceae,肠杆菌科,F,29,15.68157534,7.33527E-05,,0,,,,,100,
RTI-T05-HPV16-plasmid-0-tNGS-A33-20250303,561,Escherichia,埃希菌属,G,2,1.081487954,5.05881E-06,,0,,,,3月16日,66.667,
RTI-T05-HPV16-plasmid-0-tNGS-A33-20250303,562,Escherichia coli,大肠埃希菌,S,2,1.081487954,5.05881E-06,2,0,51,323945,0.000157434,1,100,
RTI-T05-HPV16-plasmid-0-tNGS-A33-20250303,620,Shigella,志贺菌属,G,1,0.540743977,2.5294E-06,,0,,,,4月16日,33.333,
RTI-T05-HPV16-plasmid-0-tNGS-A33-20250303,40323,Stenotrophomonas,寡养（窄食）单胞菌属,G,46,24.87422295,0.000116353,,4,,,,2月16日,100,
RTI-T05-HPV16-plasmid-0-tNGS-A33-20250303,40324,Stenotrophomonas maltophilia,嗜麦芽窄食单胞菌,S,34,18.38529522,8.59997E-05,34,3,255,143184,0.001780925,1,100,
RTI-T05-HPV16-plasmid-0-tNGS-A33-20250303,374,Bradyrhizobium,慢生根瘤菌属,G,4,2.162975909,1.01176E-05,,0,,,,9月16日,80,
RTI-T05-HPV16-plasmid-0-tNGS-A33-20250303,1404768,Bradyrhizobium amphicarpaeae,,S,1,0.540743977,2.5294E-06,1,0,50,268,0.186567164,1,33.333,
RTI-T05-HPV16-plasmid-0-tNGS-A33-20250303,1073,Rhodopseudomonas,Rhodopseudomonas,G,1,0.540743977,2.5294E-06,,0,,,,13/16,20,
RTI-T05-HPV16-plasmid-0-tNGS-A33-20250303,1076,Rhodopseudomonas palustris,Rhodopseudomonas palustris,S,1,0.540743977,2.5294E-06,0,0,0,534,0,1,100,
RTI-T05-HPV16-plasmid-0-tNGS-A33-20250303,407,Methylobacterium,甲基杆菌属,G,1,0.540743977,2.5294E-06,,0,,,,13/16,100,
RTI-T05-HPV16-plasmid-0-tNGS-A33-20250303,238749,Diaphorobacter,Diaphorobacter,G,2,1.081487954,5.05881E-06,,0,,,,12月16日,100,
RTI-T05-HPV16-plasmid-0-tNGS-A33-20250303,721785,[Acidovorax] ebreus,Acidovorax ebreus,S,2,1.081487954,5.05881E-06,,0,,,,1,100,
RTI-T05-HPV16-plasmid-0-tNGS-A33-20250303,836,Porphyromonas,卟啉单胞菌属,G,6,3.244463863,1.51764E-05,,0,,,,5月16日,100,
RTI-T05-HPV16-plasmid-0-tNGS-A33-20250303,837,Porphyromonas gingivalis,牙龈卟啉单胞菌,S,5,2.703719886,1.2647E-05,5,0,226,10492,0.021540221,1,83.333,
RTI-T05-HPV16-plasmid-0-tNGS-A33-20250303,281920,Porphyromonas uenonis,上野卟啉单胞菌,S,1,0.540743977,2.5294E-06,1,0,50,734,0.068119891,2,16.667,
RTI-T05-HPV16-plasmid-0-tNGS-A33-20250303,838,Prevotella,普雷沃菌属,G,6,3.244463863,1.51764E-05,,0,,,,5月16日,100,
RTI-T05-HPV16-plasmid-0-tNGS-A33-20250303,28135,Prevotella oris,口腔普雷沃菌,S,1,0.540743977,2.5294E-06,1,0,50,5759,0.008682063,3,16.667,hopping
RTI-T05-HPV16-plasmid-0-tNGS-A33-20250303,228604,Prevotella salivae,唾液普雷沃菌,S,2,1.081487954,5.05881E-06,2,0,100,6960,0.014367816,2,33.333,
RTI-T05-HPV16-plasmid-0-tNGS-A33-20250303,2490854,Prevotella sp. KCOM 3155,普雷沃菌KCOM 3155,S,3,1.622231932,7.58821E-06,3,0,148,1027,0.144109056,1,50,
RTI-T05-HPV16-plasmid-0-tNGS-A33-20250303,1301,Streptococcus,链球菌属,G,3,1.622231932,7.58821E-06,,0,,,,10月16日,100,
RTI-T05-HPV16-plasmid-0-tNGS-A33-20250303,1303,Streptococcus oralis,口腔链球菌,S,2,1.081487954,5.05881E-06,2,0,100,34413,0.002905879,1,100,
RTI-T05-HPV16-plasmid-0-tNGS-A33-20250303,1578,Lactobacillus,乳杆菌属,G,5,2.703719886,1.2647E-05,,0,,,,7月16日,100,
RTI-T05-HPV16-plasmid-0-tNGS-A33-20250303,47770,Lactobacillus crispatus,卷曲乳杆菌,S,5,2.703719886,1.2647E-05,5,0,178,1057,0.168401135,1,100,
RTI-T05-HPV16-plasmid-0-tNGS-A33-20250303,1654,Actinomyces,放线菌属,G,1,0.540743977,2.5294E-06,,0,,,,13/16,25,
RTI-T05-HPV16-plasmid-0-tNGS-A33-20250303,2692118,Winkia,Winkia,G,3,1.622231932,7.58821E-06,,1,,,,10月16日,75,
RTI-T05-HPV16-plasmid-0-tNGS-A33-20250303,33007,Winkia neuii,纽氏放线菌,S,3,1.622231932,7.58821E-06,0,1,0,876,0,1,100,
RTI-T05-HPV16-plasmid-0-tNGS-A33-20250303,1716,Corynebacterium,棒状杆菌属,G,5,2.703719886,1.2647E-05,,0,,,,7月16日,100,
RTI-T05-HPV16-plasmid-0-tNGS-A33-20250303,38304,Corynebacterium tuberculostearicum,结核硬脂酸棒状杆菌,S,3,1.622231932,7.58821E-06,3,0,134,5237,0.025587168,1,100,
RTI-T05-HPV16-plasmid-0-tNGS-A33-20250303,1762,Mycobacteriaceae,分枝杆菌科,F,1,0.540743977,2.5294E-06,,0,,,,,16.667,
RTI-T05-HPV16-plasmid-0-tNGS-A33-20250303,1763,Mycobacterium,分枝杆菌属,G,1,0.540743977,2.5294E-06,,0,,,,13/16,100,
RTI-T05-HPV16-plasmid-0-tNGS-A33-20250303,77643,Mycobacterium tuberculosis complex,结核分枝杆菌复合群,G1,1,0.540743977,2.5294E-06,1,0,50,1780,0.028089888,,100,
RTI-T05-HPV16-plasmid-0-tNGS-A33-20250303,1912216,Cutibacterium,Cutibacterium,G,93,50.28918988,0.000235235,,2,,,,1月16日,100,
RTI-T05-HPV16-plasmid-0-tNGS-A33-20250303,1747,Cutibacterium acnes,痤疮丙酸杆菌,S,56,30.28166272,0.000141647,47,1,751,21927,0.034250011,1,63.636,
RTI-T05-HPV16-plasmid-0-tNGS-A33-20250303,33011,Cutibacterium granulosum,颗粒丙酸杆菌,S,12,6.488927726,3.03529E-05,12,1,417,1715,0.243148688,3,13.636,
RTI-T05-HPV16-plasmid-0-tNGS-A33-20250303,1574624,Cutibacterium namnetense,Cutibacterium namnetense,S,20,10.81487954,5.05881E-05,20,0,564,813,0.693726937,2,22.727,
RTI-T05-HPV16-plasmid-0-tNGS-A33-20250303,10292,Herpesviridae,疱疹病毒科,F,513,277.4016603,0.001297584,,339,,,,,100,
RTI-T05-HPV16-plasmid-0-tNGS-A33-20250303,10293,Alphaherpesvirinae,α疱疹病毒亚科,F1,22,11.8963675,5.56469E-05,,8,,,,,4.288,
RTI-T05-HPV16-plasmid-0-tNGS-A33-20250303,10294,Simplexvirus,单纯疱疹病毒属,G,22,11.8963675,5.56469E-05,,8,,,,3月3日,100,
RTI-T05-HPV16-plasmid-0-tNGS-A33-20250303,10298,Human alphaherpesvirus 1,人疱疹病毒1型,S1,22,11.8963675,5.56469E-05,22,8,128,135857,0.000942167,1,100,
RTI-T05-HPV16-plasmid-0-tNGS-A33-20250303,10357,Betaherpesvirinae,β疱疹病毒亚科,F1,491,265.5052928,0.001241938,,331,,,,,95.712,
RTI-T05-HPV16-plasmid-0-tNGS-A33-20250303,10358,Cytomegalovirus,巨细胞病毒属,G,491,265.5052928,0.001241938,,331,,,,2月3日,100,
RTI-T05-HPV16-plasmid-0-tNGS-A33-20250303,10359,Human betaherpesvirus 5 (cytomegalovirus),人疱疹病毒5型(巨细胞病毒),S1,491,265.5052928,0.001241938,490,331,153,1016,0.150590551,1,100,
RTI-T05-HPV16-plasmid-0-tNGS-A33-20250303,333750,Alphapapillomavirus,甲型乳头瘤病毒属,G,394548,213349.4547,0.997971418,,377140,,,,1月3日,100,
RTI-T05-HPV16-plasmid-0-tNGS-A33-20250303,337041,Alphapapillomavirus 9,甲型乳头瘤病毒9,S,391498,211700.1856,0.990256735,,374411,,,,1,99.231,
RTI-T05-HPV16-plasmid-0-tNGS-A33-20250303,10598,Human papillomavirus type 58,人乳头瘤病毒58型,S1,41,22.17050306,0.000103706,,23,,,,,0.01,
RTI-T05-HPV16-plasmid-0-tNGS-A33-20250303,333760,Human papillomavirus type 16,人乳头瘤病毒16型,S1,391337,211613.1258,0.9898495,,374303,,,,,99.99,
RTI-T05-HPV16-plasmid-0-tNGS-A33-20250303,337044,Alphapapillomavirus 5,甲型乳头瘤病毒5,S,182,98.41540385,0.000460352,,125,,,,3,0.046,
RTI-T05-HPV16-plasmid-0-tNGS-A33-20250303,10595,Human papillomavirus type 51,人乳头瘤病毒51型,S1,181,97.87465987,0.000457822,,125,,,,,99.451,
RTI-T05-HPV16-plasmid-0-tNGS-A33-20250303,129724,Human papillomavirus type 82,人乳头瘤病毒82型,S1,1,0.540743977,2.5294E-06,,0,,,,,0.549,hopping
RTI-T05-HPV16-plasmid-0-tNGS-A33-20250303,337050,Alphapapillomavirus 6,甲型乳头瘤病毒6,S,2850,1541.120335,0.007208802,,2587,,,,2,0.722,
RTI-T05-HPV16-plasmid-0-tNGS-A33-20250303,37119,Human papillomavirus type 66,人乳头瘤病毒66型,S1,156,84.35606044,0.000394587,,63,,,,,5.474,
RTI-T05-HPV16-plasmid-0-tNGS-A33-20250303,333765,Human papillomavirus type 53,人乳头瘤病毒53型,S1,2694,1456.764275,0.006814215,,2524,,,,,94.526,
RTI-T05-HPV18-sample-1-tNGS-D18-20250303,5052,Aspergillus,曲霉属,G,3,2.561075242,3.13424E-05,,0,,,,2月3日,100,
RTI-T05-HPV18-sample-1-tNGS-D18-20250303,5269,Ustilago,黑粉菌属,G,1,0.853691747,1.04475E-05,,0,,,,3月3日,100,
RTI-T05-HPV18-sample-1-tNGS-D18-20250303,55193,Malassezia,马拉色菌属,G,134,114.3946941,0.00139996,,3,,,,1月3日,100,
RTI-T05-HPV18-sample-1-tNGS-D18-20250303,76773,Malassezia globosa,球形马拉色菌,S,15,12.80537621,0.000156712,0,1,0,792,0,3,12.5,
RTI-T05-HPV18-sample-1-tNGS-D18-20250303,76775,Malassezia restricta,限制马拉色菌,S,74,63.1731893,0.000773112,0,0,0,1296,0,1,61.667,
RTI-T05-HPV18-sample-1-tNGS-D18-20250303,223818,Malassezia japonica,日本马拉色菌,S,2,1.707383495,2.08949E-05,0,0,0,380,0,4,1.667,misclassified
RTI-T05-HPV18-sample-1-tNGS-D18-20250303,1381934,Malassezia caprae,山羊马拉色菌,S,2,1.707383495,2.08949E-05,,1,,,,4,1.667,misclassified
RTI-T05-HPV18-sample-1-tNGS-D18-20250303,1514897,Malassezia arunalokei,,S,27,23.04967718,0.000282082,0,0,0,643,0,2,22.5,
RTI-T05-HPV18-sample-1-tNGS-D18-20250303,286,Pseudomonas,假单胞菌属,G,1,0.853691747,1.04475E-05,,0,,,,29/30,100,
RTI-T05-HPV18-sample-1-tNGS-D18-20250303,136843,Pseudomonas fluorescens group,荧光假单胞菌复合群,G1,1,0.853691747,1.04475E-05,,0,,,,,100,
RTI-T05-HPV18-sample-1-tNGS-D18-20250303,543,Enterobacteriaceae,肠杆菌科,F,4,3.414766989,4.17899E-05,,0,,,,,100,
RTI-T05-HPV18-sample-1-tNGS-D18-20250303,620,Shigella,志贺菌属,G,1,0.853691747,1.04475E-05,,0,,,,24/30,100,
RTI-T05-HPV18-sample-1-tNGS-D18-20250303,621,Shigella boydii,鲍氏志贺菌,S,1,0.853691747,1.04475E-05,0,0,0,203,0,1,100,
RTI-T05-HPV18-sample-1-tNGS-D18-20250303,40323,Stenotrophomonas,寡养（窄食）单胞菌属,G,10,8.536917473,0.000104475,,1,,,,19/30,100,
RTI-T05-HPV18-sample-1-tNGS-D18-20250303,40324,Stenotrophomonas maltophilia,嗜麦芽窄食单胞菌,S,7,5.975842231,7.31323E-05,7,1,175,143184,0.001222204,1,100,
RTI-T05-HPV18-sample-1-tNGS-D18-20250303,469,Acinetobacter,不动杆菌属,G,30,25.61075242,0.000313424,,0,,,,14/30,62.5,
RTI-T05-HPV18-sample-1-tNGS-D18-20250303,40214,Acinetobacter johnsonii,约翰逊不动杆菌,S,30,25.61075242,0.000313424,28,0,617,1316,0.468844985,1,100,
RTI-T05-HPV18-sample-1-tNGS-D18-20250303,475,Moraxella,莫拉菌属,G,18,15.36645145,0.000188054,,0,,,,16/30,37.5,
RTI-T05-HPV18-sample-1-tNGS-D18-20250303,34062,Moraxella osloensis,奥斯陆莫拉菌,S,5,4.268458736,5.22373E-05,5,0,114,1159,0.098360656,1,71.429,
RTI-T05-HPV18-sample-1-tNGS-D18-20250303,13687,Sphingomonas,鞘氨醇单胞菌属,G,5,4.268458736,5.22373E-05,,0,,,,23/30,100,
RTI-T05-HPV18-sample-1-tNGS-D18-20250303,41275,Brevundimonas,短波单胞菌属,G,6,5.122150484,6.26848E-05,,0,,,,21/30,100,
