sample__uid,taxid,name,cn_name,rankcode,reads_accum,rpm,abd,amplicon_reads,dup_accum,cov_length,ref_length,coverage,rank,parent_ratio,labels
RTI-T04-H44-tNGS-D44-20250225,1404367,Bradyrhizobium symbiodeficiens,,S,7,17.72757778,0.000407427,,0,,,,2,3.5,misclassified
RTI-T04-H44-tNGS-D44-20250225,1404768,Bradyrhizobium amphicarpaeae,,S,5,12.66255556,0.000291019,,1,,,,3,2.5,misclassified
RTI-T04-H44-tNGS-D44-20250225,1404864,Bradyrhizobium cosmicum,,S,1,2.532511111,5.82038E-05,,0,,,,8,0.5,misclassified
RTI-T04-H44-tNGS-D44-20250225,1419263,Bradyrhizobium forestalis,,S,2,5.065022223,0.000116408,,0,,,,6,1,misclassified
RTI-T04-H44-tNGS-D44-20250225,1654716,Bradyrhizobium viridifuturi,,S,28,70.91031112,0.001629707,,5,,,,1,14,
RTI-T04-H44-tNGS-D44-20250225,911,Nitrobacter,硝化杆菌属,G,1,2.532511111,5.82038E-05,,0,,,,24/32,0.348,misclassified
RTI-T04-H44-tNGS-D44-20250225,1073,Rhodopseudomonas,Rhodopseudomonas,G,1,2.532511111,5.82038E-05,,0,,,,24/32,0.348,misclassified
RTI-T04-H44-tNGS-D44-20250225,1513892,Rhodopseudomonas pseudopalustris,Rhodopseudomonas pseudopalustris,S,1,2.532511111,5.82038E-05,,0,,,,1,100,misclassified
RTI-T04-H44-tNGS-D44-20250225,357,Agrobacterium,土壤杆菌属,G,206,521.6972889,0.011989989,,16,,,,9/32,100,
RTI-T04-H44-tNGS-D44-20250225,359,Agrobacterium rhizogenes,Agrobacterium rhizogenes,S,4,10.13004445,0.000232815,,0,,,,2,2.273,misclassified
RTI-T04-H44-tNGS-D44-20250225,358,Agrobacterium tumefaciens,根癌土壤杆菌,S,7,17.72757778,0.000407427,,0,,,,1,100,misclassified
RTI-T04-H44-tNGS-D44-20250225,234,Brucella,布鲁氏菌属,G,2156,5460.093956,0.125487457,,1107,,,,2/32,100,
RTI-T04-H44-tNGS-D44-20250225,16777802,Brucella nonbrucellosis,非致病布鲁氏菌,G1,2156,5460.093956,0.125487457,,1107,,,,,100,
RTI-T04-H44-tNGS-D44-20250225,419475,Brucella pseudogrignonensis,拟格氏赭杆菌,S,694,1757.562711,0.040393458,,333,,,,1,91.196,
RTI-T04-H44-tNGS-D44-20250225,407,Methylobacterium,甲基杆菌属,G,1,2.532511111,5.82038E-05,,0,,,,24/32,100,
RTI-T04-H44-tNGS-D44-20250225,107400,Methylobacterium fujisawaense,,S,1,2.532511111,5.82038E-05,,0,,,,1,100,
RTI-T04-H44-tNGS-D44-20250225,265,Paracoccus,副球菌属,G,14,35.45515556,0.000814854,,2,,,,17/32,100,
RTI-T04-H44-tNGS-D44-20250225,225362,Paracoccus haeundaensis,,S,2,5.065022223,0.000116408,,0,,,,2,40,
RTI-T04-H44-tNGS-D44-20250225,376733,Paracoccus halophilus,嗜盐副球菌,S,3,7.597533334,0.000174611,,0,,,,1,60,
RTI-T04-H44-tNGS-D44-20250225,13687,Sphingomonas,鞘氨醇单胞菌属,G,614,1554.961822,0.035737152,,197,,,,4/32,76.942,
RTI-T04-H44-tNGS-D44-20250225,28213,Sphingomonas parapaucimobilis,Sphingomonas parapaucimobilis,S,15,37.98766667,0.000873057,,9,,,,5,3.937,misclassified
RTI-T04-H44-tNGS-D44-20250225,40681,Sphingomonas asaccharolytica,Sphingomonas asaccharolytica,S,49,124.0930445,0.002851988,,20,,,,1,12.861,
RTI-T04-H44-tNGS-D44-20250225,93064,Sphingomonas koreensis,韩国鞘氨醇单胞菌,S,9,22.7926,0.000523834,,4,,,,8,2.362,misclassified
RTI-T04-H44-tNGS-D44-20250225,152682,Sphingomonas melonis,瓜类鞘氨醇单胞菌,S,1,2.532511111,5.82038E-05,,0,,,,13,0.262,misclassified
RTI-T04-H44-tNGS-D44-20250225,185951,Sphingomonas aerolata,Sphingomonas aerolata,S,1,2.532511111,5.82038E-05,,0,,,,13,0.262,misclassified
RTI-T04-H44-tNGS-D44-20250225,237611,Sphingomonas abaci,,S,2,5.065022223,0.000116408,,0,,,,12,0.525,misclassified
RTI-T04-H44-tNGS-D44-20250225,237612,Sphingomonas panni,,S,25,63.31277778,0.001455096,,7,,,,3,6.562,misclassified
RTI-T04-H44-tNGS-D44-20250225,397260,Sphingomonas sanxanigenens,Sphingomonas sanxanigenens,S,1,2.532511111,5.82038E-05,,0,,,,13,0.262,misclassified
RTI-T04-H44-tNGS-D44-20250225,1166340,Sphingomonas gellani,,S,28,70.91031112,0.001629707,,15,,,,2,7.349,misclassified
RTI-T04-H44-tNGS-D44-20250225,1259676,Sphingomonas psychrolutea,,S,1,2.532511111,5.82038E-05,,0,,,,13,0.262,misclassified
RTI-T04-H44-tNGS-D44-20250225,1549858,Sphingomonas taxi,Sphingomonas taxi,S,20,50.65022223,0.001164077,,8,,,,4,5.249,misclassified
RTI-T04-H44-tNGS-D44-20250225,1560345,Sphingomonas panacis,,S,8,20.26008889,0.000465631,,2,,,,9,2.1,misclassified
RTI-T04-H44-tNGS-D44-20250225,1609977,Sphingomonas hengshuiensis,,S,8,20.26008889,0.000465631,,2,,,,9,2.1,misclassified
RTI-T04-H44-tNGS-D44-20250225,1697973,Sphingomonas crusticola,,S,10,25.32511111,0.000582038,,4,,,,6,2.625,misclassified
RTI-T04-H44-tNGS-D44-20250225,1813879,Sphingomonas panacisoli,,S,6,15.19506667,0.000349223,,2,,,,11,1.575,misclassified
RTI-T04-H44-tNGS-D44-20250225,1848973,Sphingomonas colocasiae,,S,10,25.32511111,0.000582038,,1,,,,6,2.625,misclassified
RTI-T04-H44-tNGS-D44-20250225,1888892,Sphingomonas turrisvirgatae,,S,1,2.532511111,5.82038E-05,,0,,,,13,0.262,misclassified
RTI-T04-H44-tNGS-D44-20250225,2303576,Sphingomonas mesophila,,S,1,2.532511111,5.82038E-05,,0,,,,13,0.262,misclassified
RTI-T04-H44-tNGS-D44-20250225,165695,Sphingobium,Sphingobium,G,2,5.065022223,0.000116408,,0,,,,22/32,0.251,misclassified
RTI-T04-H44-tNGS-D44-20250225,46429,Sphingobium chlorophenolicum,,S,2,5.065022223,0.000116408,,0,,,,1,100,misclassified
RTI-T04-H44-tNGS-D44-20250225,165696,Novosphingobium,Novosphingobium,G,21,53.18273334,0.00122228,,3,,,,16/32,2.632,
RTI-T04-H44-tNGS-D44-20250225,1391222,Novosphingobium fluoreni,,S,15,37.98766667,0.000873057,,3,,,,1,93.75,
RTI-T04-H44-tNGS-D44-20250225,165697,Sphingopyxis,Sphingopyxis,G,22,55.71524445,0.001280484,,8,,,,15/32,2.757,
RTI-T04-H44-tNGS-D44-20250225,2484145,Sphingopyxis microcysteis,,S,22,55.71524445,0.001280484,,8,,,,1,100,
RTI-T04-H44-tNGS-D44-20250225,1234545,Parasphingopyxis,Parasphingopyxis,G,1,2.532511111,5.82038E-05,,0,,,,24/32,0.125,misclassified
RTI-T04-H44-tNGS-D44-20250225,41275,Brevundimonas,短波单胞菌属,G,5,12.66255556,0.000291019,,1,,,,21/32,100,
RTI-T04-H44-tNGS-D44-20250225,963,Herbaspirillum,草螺菌属,G,14,35.45515556,0.000814854,,0,,,,17/32,100,
RTI-T04-H44-tNGS-D44-20250225,863372,Herbaspirillum huttiense,哈特草螺菌,S,13,32.92264445,0.00075665,,0,,,,1,92.857,
RTI-T04-H44-tNGS-D44-20250225,48736,Ralstonia,罗尔斯顿菌属,G,35,88.6378889,0.002037134,,1,,,,14/32,100,
RTI-T04-H44-tNGS-D44-20250225,329,Ralstonia pickettii,皮氏罗尔斯顿菌,S,29,73.44282223,0.001687911,,1,,,,1,96.667,
RTI-T04-H44-tNGS-D44-20250225,59732,Chryseobacterium,金黄杆菌属,G,64,162.0807111,0.003725045,,6,,,,11/32,62.745,
RTI-T04-H44-tNGS-D44-20250225,2754694,Chryseobacterium manosquense,Chryseobacterium manosquense,S,64,162.0807111,0.003725045,,6,,,,1,100,
RTI-T04-H44-tNGS-D44-20250225,2782229,Epilithonimonas,,G,1,2.532511111,5.82038E-05,,0,,,,24/32,0.98,misclassified
RTI-T04-H44-tNGS-D44-20250225,2487072,Epilithonimonas vandammei,Epilithonimonas vandammei,S,1,2.532511111,5.82038E-05,,0,,,,1,100,misclassified
RTI-T04-H44-tNGS-D44-20250225,2782231,Kaistella,,G,37,93.70291112,0.002153542,,5,,,,13/32,36.275,
RTI-T04-H44-tNGS-D44-20250225,421525,Kaistella haifensis,,S,37,93.70291112,0.002153542,,5,,,,1,100,
RTI-T04-H44-tNGS-D44-20250225,1279,Staphylococcus,葡萄球菌属,G,251,635.660289,0.014609161,,35,,,,8/32,100,
RTI-T04-H44-tNGS-D44-20250225,1282,Staphylococcus epidermidis,表皮葡萄球菌,S,4,10.13004445,0.000232815,,0,,,,3,1.594,misclassified
RTI-T04-H44-tNGS-D44-20250225,29388,Staphylococcus capitis,头葡萄球菌,S,15,37.98766667,0.000873057,,4,,,,2,5.976,misclassified
RTI-T04-H44-tNGS-D44-20250225,33028,Staphylococcus saccharolyticus,解糖葡萄球菌,S,232,587.5425778,0.013503289,,31,,,,1,92.43,
RTI-T04-H44-tNGS-D44-20250225,1569,Sporosarcina,Sporosarcina,G,1,2.532511111,5.82038E-05,,0,,,,24/32,100,
RTI-T04-H44-tNGS-D44-20250225,1301,Streptococcus,链球菌属,G,7044,17839.00827,0.409987777,,5383,,,,1/32,100,
RTI-T04-H44-tNGS-D44-20250225,1303,Streptococcus oralis,口腔链球菌,S,2,5.065022223,0.000116408,,0,,,,5,0.047,misclassified
RTI-T04-H44-tNGS-D44-20250225,1313,Streptococcus pneumoniae,肺炎链球菌,S,101,255.7836223,0.005878587,,72,,,,4,2.355,misclassified
RTI-T04-H44-tNGS-D44-20250225,28037,Streptococcus mitis,缓症链球菌,S,2702,6842.845023,0.157266748,,1984,,,,1,62.998,
RTI-T04-H44-tNGS-D44-20250225,113107,Streptococcus australis,南方链球菌,S,1,2.532511111,5.82038E-05,,0,,,,6,0.023,misclassified
RTI-T04-H44-tNGS-D44-20250225,257758,Streptococcus pseudopneumoniae,假肺炎链球菌,S,1030,2608.486445,0.059949945,,828,,,,2,24.015,
RTI-T04-H44-tNGS-D44-20250225,1433513,Streptococcus gwangjuense,Streptococcus gwangjuense,S,453,1147.227533,0.026366335,,362,,,,3,10.562,
RTI-T04-H44-tNGS-D44-20250225,216851,Faecalibacterium,Faecalibacterium,G,9,22.7926,0.000523834,,0,,,,20/32,100,
RTI-T04-H44-tNGS-D44-20250225,853,Faecalibacterium prausnitzii,Faecalibacterium prausnitzii,S,2,5.065022223,0.000116408,,0,,,,1,50,
RTI-T04-H44-tNGS-D44-20250225,39948,Dialister,戴阿里斯特菌属,G,1,2.532511111,5.82038E-05,,0,,,,24/32,100,
RTI-T04-H44-tNGS-D44-20250225,218538,Dialister invisus,,S,1,2.532511111,5.82038E-05,,0,,,,1,100,
RTI-T04-H44-tNGS-D44-20250225,184869,Varibaculum,Varibaculum,G,167,422.9293556,0.00972004,,18,,,,10/32,100,
RTI-T04-H44-tNGS-D44-20250225,1852372,Varibaculum massiliense,Varibaculum massiliense,S,159,402.6692667,0.009254409,,18,,,,1,97.546,
RTI-T04-H44-tNGS-D44-20250225,1762,Mycobacteriaceae,分枝杆菌科,F,2,5.065022223,0.000116408,,0,,,,,3.448,
RTI-T04-H44-tNGS-D44-20250225,1866885,Mycolicibacterium,分枝菌酸杆形菌属（分枝杆菌属）,G,1,2.532511111,5.82038E-05,,0,,,,24/32,100,
RTI-T04-H44-tNGS-D44-20250225,1827,Rhodococcus,红球菌属,G,56,141.8206222,0.003259414,,2,,,,12/32,100,
RTI-T04-H44-tNGS-D44-20250225,1828,Rhodococcus fascians,束红球菌,S,55,139.2881111,0.003201211,,2,,,,1,100,
RTI-T04-H44-tNGS-D44-20250225,1912216,Cutibacterium,Cutibacterium,G,830,2101.984222,0.048309179,,99,,,,3/32,100,
RTI-T04-H44-tNGS-D44-20250225,1747,Cutibacterium acnes,痤疮丙酸杆菌,S,478,1210.540311,0.027821431,,53,,,,1,58.435,
RTI-T04-H44-tNGS-D44-20250225,1574624,Cutibacterium namnetense,Cutibacterium namnetense,S,340,861.0537779,0.019789302,,46,,,,2,41.565,
RTI-T04-H44-tNGS-D44-20250225,10292,Herpesviridae,疱疹病毒科,F,1117,2828.814911,0.065013678,,923,,,,,100,
RTI-T04-H44-tNGS-D44-20250225,10357,Betaherpesvirinae,β疱疹病毒亚科,F1,1117,2828.814911,0.065013678,,923,,,,,100,
RTI-T04-H44-tNGS-D44-20250225,10358,Cytomegalovirus,巨细胞病毒属,G,1117,2828.814911,0.065013678,,923,,,,1/2,100,
RTI-T04-H44-tNGS-D44-20250225,10359,Human betaherpesvirus 5 (cytomegalovirus),人疱疹病毒5型(巨细胞病毒),S1,1117,2828.814911,0.065013678,,923,,,,1,100,
RTI-T04-H44-tNGS-D44-20250225,333750,Alphapapillomavirus,甲型乳头瘤病毒属,G,1096,2775.632178,0.063791397,,942,,,,2/2,100,
RTI-T04-H44-tNGS-D44-20250225,337044,Alphapapillomavirus 5,甲型乳头瘤病毒5,S,229,579.9450445,0.013328677,,178,,,,2,20.894,
RTI-T04-H44-tNGS-D44-20250225,10595,Human papillomavirus type 51,人乳头瘤病毒51型,S1,229,579.9450445,0.013328677,,178,,,,,100,
RTI-T04-H44-tNGS-D44-20250225,337050,Alphapapillomavirus 6,甲型乳头瘤病毒6,S,867,2195.687134,0.05046272,,764,,,,1,79.106,
RTI-T04-H44-tNGS-D44-20250225,333765,Human papillomavirus type 53,人乳头瘤病毒53型,S1,867,2195.687134,0.05046272,,764,,,,,100,
RTI-T04-H11-tNGS-B43-20250225,5475,Candida,念珠菌属,G,1,0.451063043,1.00748E-06,,0,,,,1/3,100,
RTI-T04-H11-tNGS-B43-20250225,42374,Candida dubliniensis,都柏林念珠菌,S,1,0.451063043,1.00748E-06,,0,,,,1,100,
RTI-T04-H11-tNGS-B43-20250225,5094,Talaromyces,篮状菌属,G,1,0.451063043,1.00748E-06,,0,,,,1/3,100,
RTI-T04-H11-tNGS-B43-20250225,2752537,Talaromyces sect. Talaromyces,,G1,1,0.451063043,1.00748E-06,,0,,,,,100,
RTI-T04-H11-tNGS-B43-20250225,37727,Talaromyces marneffei,马尔尼菲篮状菌,S,1,0.451063043,1.00748E-06,,0,,,,1,100,
RTI-T04-H11-tNGS-B43-20250225,55193,Malassezia,马拉色菌属,G,1,0.451063043,1.00748E-06,,0,,,,1/3,100,
RTI-T04-H11-tNGS-B43-20250225,76775,Malassezia restricta,限制马拉色菌,S,1,0.451063043,1.00748E-06,,0,,,,1,100,
RTI-T04-H11-tNGS-B43-20250225,5721,Trichomonas,毛滴虫属,G,1,0.451063043,1.00748E-06,,0,,,,1/1,100,
RTI-T04-H11-tNGS-B43-20250225,5722,Trichomonas vaginalis,阴道毛滴虫,S,1,0.451063043,1.00748E-06,,0,,,,1,100,
RTI-T04-H11-tNGS-B43-20250225,286,Pseudomonas,假单胞菌属,G,46,20.74889997,4.63443E-05,,2,,,,21/74,97.872,
RTI-T04-H11-tNGS-B43-20250225,136843,Pseudomonas fluorescens group,荧光假单胞菌复合群,G1,13,5.863819557,1.30973E-05,,0,,,,,68.421,
RTI-T04-H11-tNGS-B43-20250225,294,Pseudomonas fluorescens,荧光假单胞菌,S,7,3.1574413,7.05239E-06,,0,,,,1,70,
RTI-T04-H11-tNGS-B43-20250225,298,Pseudomonas marginalis,Pseudomonas marginalis,S,1,0.451063043,1.00748E-06,,0,,,,4,10,
RTI-T04-H11-tNGS-B43-20250225,47883,Pseudomonas synxantha,类黄假单胞菌,S,2,0.902126086,2.01497E-06,,0,,,,2,20,
RTI-T04-H11-tNGS-B43-20250225,33069,Pseudomonas viridiflava,Pseudomonas viridiflava,S,1,0.451063043,1.00748E-06,,0,,,,4,100,misclassified
RTI-T04-H11-tNGS-B43-20250225,554344,Pseudomonas toyotomiensis,Pseudomonas toyotomiensis,S,1,0.451063043,1.00748E-06,,0,,,,4,5.263,misclassified
RTI-T04-H11-tNGS-B43-20250225,1691904,Pseudomonas sediminis,,S,2,0.902126086,2.01497E-06,,0,,,,2,10.526,
RTI-T04-H11-tNGS-B43-20250225,1880678,Pseudomonas sivasensis,,S,1,0.451063043,1.00748E-06,,0,,,,4,5.263,misclassified
RTI-T04-H11-tNGS-B43-20250225,2901164,Stutzerimonas,Stutzerimonas,G,1,0.451063043,1.00748E-06,,0,,,,51/74,2.128,
RTI-T04-H11-tNGS-B43-20250225,316,Stutzerimonas stutzeri,施氏假单胞菌,S,1,0.451063043,1.00748E-06,,0,,,,1,100,
RTI-T04-H11-tNGS-B43-20250225,40323,Stenotrophomonas,寡养（窄食）单胞菌属,G,7,3.1574413,7.05239E-06,,0,,,,34/74,100,
RTI-T04-H11-tNGS-B43-20250225,40324,Stenotrophomonas maltophilia,嗜麦芽窄食单胞菌,S,7,3.1574413,7.05239E-06,,0,,,,1,100,
RTI-T04-H11-tNGS-B43-20250225,469,Acinetobacter,不动杆菌属,G,2,0.902126086,2.01497E-06,,0,,,,44/74,100,
RTI-T04-H11-tNGS-B43-20250225,40214,Acinetobacter johnsonii,约翰逊不动杆菌,S,2,0.902126086,2.01497E-06,,0,,,,1,100,
RTI-T04-H11-tNGS-B43-20250225,374,Bradyrhizobium,慢生根瘤菌属,G,1,0.451063043,1.00748E-06,,0,,,,51/74,100,
RTI-T04-H11-tNGS-B43-20250225,1654716,Bradyrhizobium viridifuturi,,S,1,0.451063043,1.00748E-06,,0,,,,1,100,
RTI-T04-H11-tNGS-B43-20250225,13687,Sphingomonas,鞘氨醇单胞菌属,G,19,8.570197814,1.91422E-05,,1,,,,29/74,82.609,
RTI-T04-H11-tNGS-B43-20250225,28213,Sphingomonas parapaucimobilis,Sphingomonas parapaucimobilis,S,1,0.451063043,1.00748E-06,,0,,,,2,7.692,misclassified
RTI-T04-H11-tNGS-B43-20250225,40681,Sphingomonas asaccharolytica,Sphingomonas asaccharolytica,S,1,0.451063043,1.00748E-06,,0,,,,2,7.692,misclassified
RTI-T04-H11-tNGS-B43-20250225,152682,Sphingomonas melonis,瓜类鞘氨醇单胞菌,S,3,1.353189128,3.02245E-06,,1,,,,1,23.077,
RTI-T04-H11-tNGS-B43-20250225,165696,Novosphingobium,Novosphingobium,G,1,0.451063043,1.00748E-06,,0,,,,51/74,4.348,
RTI-T04-H11-tNGS-B43-20250225,428991,Novosphingobium panipatense,Novosphingobium panipatense,S,1,0.451063043,1.00748E-06,,0,,,,1,100,
RTI-T04-H11-tNGS-B43-20250225,165697,Sphingopyxis,Sphingopyxis,G,2,0.902126086,2.01497E-06,,0,,,,44/74,8.696,
RTI-T04-H11-tNGS-B43-20250225,2484145,Sphingopyxis microcysteis,,S,2,0.902126086,2.01497E-06,,0,,,,1,100,
RTI-T04-H11-tNGS-B43-20250225,41275,Brevundimonas,短波单胞菌属,G,1,0.451063043,1.00748E-06,,0,,,,51/74,100,
RTI-T04-H11-tNGS-B43-20250225,963,Herbaspirillum,草螺菌属,G,15,6.765945642,1.51123E-05,,1,,,,32/74,100,
RTI-T04-H11-tNGS-B43-20250225,863372,Herbaspirillum huttiense,哈特草螺菌,S,10,4.510630428,1.00748E-05,,0,,,,1,100,
RTI-T04-H11-tNGS-B43-20250225,335058,Pelomonas,Pelomonas,G,1,0.451063043,1.00748E-06,,0,,,,51/74,100,
RTI-T04-H11-tNGS-B43-20250225,431059,Pelomonas puraquae,Pelomonas puraquae,S,1,0.451063043,1.00748E-06,,0,,,,1,100,
RTI-T04-H11-tNGS-B43-20250225,47670,Lautropia,劳特普罗氏菌属,G,1,0.451063043,1.00748E-06,,0,,,,51/74,100,
RTI-T04-H11-tNGS-B43-20250225,47671,Lautropia mirabilis,奇异劳特普罗氏菌,S,1,0.451063043,1.00748E-06,,0,,,,1,100,
RTI-T04-H11-tNGS-B43-20250225,482,Neisseria,奈瑟菌属,G,4,1.804252171,4.02994E-06,,0,,,,37/74,80,
RTI-T04-H11-tNGS-B43-20250225,486,Neisseria lactamica,乳糖奈瑟菌,S,1,0.451063043,1.00748E-06,,0,,,,1,100,
RTI-T04-H11-tNGS-B43-20250225,212742,Morococcus,摩洛球菌属,G,1,0.451063043,1.00748E-06,,0,,,,51/74,20,
RTI-T04-H11-tNGS-B43-20250225,1056807,Morococcus cerebrosus,脑摩洛球菌,S,1,0.451063043,1.00748E-06,,0,,,,1,100,
RTI-T04-H11-tNGS-B43-20250225,194,Campylobacter,弯曲菌属,G,1,0.451063043,1.00748E-06,,0,,,,51/74,100,
RTI-T04-H11-tNGS-B43-20250225,827,Campylobacter ureolyticus,解脲弯曲菌,S,1,0.451063043,1.00748E-06,,0,,,,1,100,
RTI-T04-H11-tNGS-B43-20250225,848,Fusobacterium,梭杆菌属,G,4,1.804252171,4.02994E-06,,0,,,,37/74,100,
RTI-T04-H11-tNGS-B43-20250225,849,Fusobacterium gonidiaformans,微生子梭杆菌,S,2,0.902126086,2.01497E-06,,0,,,,1,66.667,
RTI-T04-H11-tNGS-B43-20250225,851,Fusobacterium nucleatum,具核梭杆菌,S,1,0.451063043,1.00748E-06,,0,,,,2,33.333,
RTI-T04-H11-tNGS-B43-20250225,168808,Sneathia,Sneathia,G,258817,116742.7836,0.260754143,,239955,,,,2/74,100,
RTI-T04-H11-tNGS-B43-20250225,40543,Sneathia sanguinegens,Sneathia sanguinegens,S,624,281.4633387,0.00062867,,533,,,,2,0.241,misclassified
RTI-T04-H11-tNGS-B43-20250225,187101,Sneathia amnii,Sneathia amnii,S,258168,116450.0436,0.260100285,,239422,,,,1,99.759,
RTI-T04-H11-tNGS-B43-20250225,157,Treponema,密螺旋体属,G,1,0.451063043,1.00748E-06,,0,,,,51/74,100,
RTI-T04-H11-tNGS-B43-20250225,158,Treponema denticola,齿垢密螺旋体,S,1,0.451063043,1.00748E-06,,0,,,,1,100,
RTI-T04-H11-tNGS-B43-20250225,84567,Pedobacter,土壤杆菌属,G,1,0.451063043,1.00748E-06,,0,,,,51/74,50,
RTI-T04-H11-tNGS-B43-20250225,2282421,Pedobacter chinensis,,S,1,0.451063043,1.00748E-06,,0,,,,1,100,
RTI-T04-H11-tNGS-B43-20250225,423349,Mucilaginibacter,粘液杆菌属,G,1,0.451063043,1.00748E-06,,0,,,,51/74,50,
RTI-T04-H11-tNGS-B43-20250225,816,Bacteroides,拟杆菌属,G,2,0.902126086,2.01497E-06,,0,,,,44/74,100,
RTI-T04-H11-tNGS-B43-20250225,818,Bacteroides thetaiotaomicron,多形拟杆菌,S,2,0.902126086,2.01497E-06,,0,,,,1,100,
RTI-T04-H11-tNGS-B43-20250225,836,Porphyromonas,卟啉单胞菌属,G,22801,10284.68844,0.022971656,,19757,,,,7/74,100,
RTI-T04-H11-tNGS-B43-20250225,28114,Porphyromonas levii,利氏卟啉单胞菌,S,1,0.451063043,1.00748E-06,,0,,,,4,0.004,misclassified
RTI-T04-H11-tNGS-B43-20250225,28123,Porphyromonas asaccharolytica,不解糖卟啉单胞菌,S,384,173.2082084,0.000386874,,77,,,,2,1.714,misclassified
RTI-T04-H11-tNGS-B43-20250225,281920,Porphyromonas uenonis,上野卟啉单胞菌,S,22014,9929.701825,0.022178766,,19417,,,,1,98.255,
RTI-T04-H11-tNGS-B43-20250225,322095,Porphyromonas somerae,索氏卟啉单胞菌,S,6,2.706378257,6.04491E-06,,0,,,,3,0.027,misclassified
RTI-T04-H11-tNGS-B43-20250225,838,Prevotella,普雷沃菌属,G,25544,11521.95437,0.025735187,,18526,,,,6/74,15.525,
RTI-T04-H11-tNGS-B43-20250225,28125,Prevotella bivia,二路普雷沃菌,S,6412,2892.216231,0.006459991,,3961,,,,3,25.422,
RTI-T04-H11-tNGS-B43-20250225,28128,Prevotella corporis,人体普雷沃菌,S,39,17.59145867,3.92919E-05,,4,,,,5,0.155,misclassified
RTI-T04-H11-tNGS-B43-20250225,28129,Prevotella denticola,栖牙普雷沃菌,S,3,1.353189128,3.02245E-06,,0,,,,8,0.012,misclassified
RTI-T04-H11-tNGS-B43-20250225,28130,Prevotella disiens,双向普雷沃菌,S,9905,4467.779439,0.009979135,,7613,,,,1,39.271,
RTI-T04-H11-tNGS-B43-20250225,28131,Prevotella intermedia,中间普雷沃菌,S,17,7.668071728,1.71272E-05,,3,,,,6,0.067,misclassified
RTI-T04-H11-tNGS-B43-20250225,28132,Prevotella melaninogenica,产黑色普雷沃菌,S,8642,3898.086816,0.008706682,,6831,,,,2,34.264,
RTI-T04-H11-tNGS-B43-20250225,28133,Prevotella nigrescens,变黑普雷沃菌,S,2,0.902126086,2.01497E-06,,0,,,,13,0.008,misclassified
RTI-T04-H11-tNGS-B43-20250225,28135,Prevotella oris,口腔普雷沃菌,S,1,0.451063043,1.00748E-06,,0,,,,14,0.004,misclassified
RTI-T04-H11-tNGS-B43-20250225,28136,Prevotella oulorum,龈炎普雷沃菌,S,1,0.451063043,1.00748E-06,,0,,,,14,0.004,misclassified
RTI-T04-H11-tNGS-B43-20250225,28137,Prevotella veroralis,真口腔普雷沃菌,S,1,0.451063043,1.00748E-06,,0,,,,14,0.004,misclassified
RTI-T04-H11-tNGS-B43-20250225,52227,Prevotella dentalis,牙普雷沃菌,S,1,0.451063043,1.00748E-06,,0,,,,14,0.004,misclassified
RTI-T04-H11-tNGS-B43-20250225,60133,Prevotella pallens,苍白普雷沃菌,S,3,1.353189128,3.02245E-06,,1,,,,8,0.012,misclassified
RTI-T04-H11-tNGS-B43-20250225,165179,Prevotella copri,Prevotella copri,S,1,0.451063043,1.00748E-06,,0,,,,14,0.004,misclassified
RTI-T04-H11-tNGS-B43-20250225,282402,Prevotella multiformis,多形普雷沃菌,S,1,0.451063043,1.00748E-06,,0,,,,14,0.004,misclassified
RTI-T04-H11-tNGS-B43-20250225,419005,Prevotella amnii,Prevotella amnii,S,3,1.353189128,3.02245E-06,,0,,,,8,0.012,misclassified
RTI-T04-H11-tNGS-B43-20250225,470565,Prevotella histicola,栖组织普雷沃菌,S,1,0.451063043,1.00748E-06,,0,,,,14,0.004,misclassified
RTI-T04-H11-tNGS-B43-20250225,589436,Prevotella fusca,褐色普雷沃菌,S,3,1.353189128,3.02245E-06,,0,,,,8,0.012,misclassified
RTI-T04-H11-tNGS-B43-20250225,589437,Prevotella scopos,斯氏普雷沃菌,S,1,0.451063043,1.00748E-06,,0,,,,14,0.004,misclassified
RTI-T04-H11-tNGS-B43-20250225,589537,Prevotella dentasini,Prevotella dentasini,S,3,1.353189128,3.02245E-06,,0,,,,8,0.012,misclassified
RTI-T04-H11-tNGS-B43-20250225,1177574,Prevotella jejuni,空肠普雷沃菌,S,17,7.668071728,1.71272E-05,,0,,,,6,0.067,misclassified
RTI-T04-H11-tNGS-B43-20250225,1917878,Prevotella ihumii,,S,152,68.56158251,0.000153138,,62,,,,4,0.603,misclassified
RTI-T04-H11-tNGS-B43-20250225,2490854,Prevotella sp. KCOM 3155,普雷沃菌KCOM 3155,S,1,0.451063043,1.00748E-06,,0,,,,14,0.004,misclassified
RTI-T04-H11-tNGS-B43-20250225,52228,Hallella,Hallella,G,31,13.98295433,3.1232E-05,,3,,,,25/74,0.019,misclassified
RTI-T04-H11-tNGS-B43-20250225,242750,Hallella bergensis,伯根普雷沃氏菌,S,29,13.08082824,2.92171E-05,,3,,,,1,93.548,misclassified
RTI-T04-H11-tNGS-B43-20250225,310514,Hallella multisaccharivorax,食多糖普雷沃菌,S,1,0.451063043,1.00748E-06,,0,,,,2,3.226,misclassified
RTI-T04-H11-tNGS-B43-20250225,1703337,Hallella colorans,,S,1,0.451063043,1.00748E-06,,0,,,,2,3.226,misclassified
